       	taht=nu	taht=nu	d		S	pl n
       	taht=nud	taht=nud	d		A	pl n
       	@tahtnud	taht	nud		V	nud
anda	anda	and	a		V	da
,	,	,			Z	
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg o
wõtnud	võt=nud	võt=nud	0		A	
      	võt=nud	võt=nud	0		A	sg n
      	võt=nu	võt=nu	d		S	pl n
      	võt=nud	võt=nud	d		A	pl n
      	@võtnud	võt	nud		V	nud
,	,	,			Z	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
riido	####	####				
     	#riidu	riid	0		S	sg p
kiskunud	kisku=nud	kisku=nud	0		A	
        	kisku=nud	kisku=nud	0		A	sg n
        	kisku=nu	kisku=nu	d		S	pl n
        	kisku=nud	kisku=nud	d		A	pl n
        	@kiskunud	kisku	nud		V	nud
.	.	.			Z	
Kõrtsmik	kõrtsmik	kõrtsmik	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kambrist	kambrist	kamber	st		S	sg el
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
aianud	####	####				
      	#ajanud	aja	nud		V	nud
letti	lett	lett	0		S	adt
     	lett	lett	0		S	sg p
     	£leti	lett	0		S	sg g
ukse	ukse	uks	0		S	sg g
kinni	kinni	kinni	0		D	
pannud	pan=nud	pan=nud	0		A	
      	pan=nud	pan=nud	0		A	sg n
      	pan=nu	pan=nu	d		S	pl n
      	pan=nud	pan=nud	d		A	pl n
      	@pannud	pane	nud		V	nud
,	,	,			Z	
kohe	kohe	kohe	0		A	sg n
    	@kohe	kohe	0		D	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
teised	teine	teine	d		O	pl n
      	@teised	teine	d		P	pl n
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
kinni	kinni	kinni	0		D	
wõtnud	võt=nud	võt=nud	0		A	
      	võt=nud	võt=nud	0		A	sg n
      	võt=nu	võt=nu	d		S	pl n
      	võt=nud	võt=nud	d		A	pl n
      	@võtnud	võt	nud		V	nud
,	,	,			Z	
pähhe	pähh	pähh	e		A	pl p
     	pähh	pähh	e		S	pl p
     	£pähe	pea	0		S	adt
lönud	####	####				
     	#löönud	löö	nud		V	nud
sapad	####	####				
     	#saapad	saabas	d		S	pl n
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
kiskund	####	####				
       	#kiskunud	kisku	nd		V	nud
.	.	.			Z	
Tedda	####	####				
     	#teda	tema	da		P	sg p
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
weddanud	####	####				
        	#vedanud	veda	nud		V	nud
ja	ja	ja	0		J	
peksnud	peks=nud	peks=nud	0		A	
       	peks=nud	peks=nud	0		A	sg n
       	peks=nu	peks=nu	d		S	pl n
       	peks=nud	peks=nud	d		A	pl n
       	@peksnud	peks	nud		V	nud
ja	ja	ja	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
tea	tea	tead	0		V	o
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
temmaga	####	####				
       	#temaga	tema	ga		P	sg kom
teinud	@teinud	tege	nud		V	nud
      	tei=nud	tei=nud	0		A	
      	tei=nud	tei=nud	0		A	sg n
      	tei=nud	tei=nud	d		A	pl n
      	teinu	teinu	d		S	pl n
.	.	.			Z	
Hans	Hans	Hans	0		H	sg n
Wiermann	####	####				
        	#Wiermann	Wiermann	0		H	sg n
tunnistab	tunnistab	tunnista	b		V	b
:	:	:			Z	
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temmaga	####	####				
       	#temaga	tema	ga		P	sg kom
kippunud	kippu=nud	kippu=nud	0		A	
        	kippu=nud	kippu=nud	0		A	sg n
        	kippu=nu	kippu=nu	d		S	pl n
        	kippu=nud	kippu=nud	d		A	pl n
        	@kippunud	kippu	nud		V	nud
sapaid	####	####				
      	#saapaid	saabas	id		S	pl p
wahhetama	####	####				
         	#vahetama	vaheta	ma		V	ma
,	,	,			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
wahhetanud	####	####				
          	#vahetanud	vaheta	nud		V	nud
ja	ja	ja	0		J	
3	3	3	0		N	?
puddelid	####	####				
        	#pudelit	pudel	d		S	sg p
paierid	####	####				
       	¤
peale	@peale	peale	0		D	
     	peale	peale	0		K	
     	pea	pea	le		S	sg all
küsinud	küsi=nud	küsi=nud	0		A	
       	küsi=nud	küsi=nud	0		A	sg n
       	küsi=nu	küsi=nu	d		S	pl n
       	küsi=nud	küsi=nud	d		A	pl n
       	@küsinud	küsi	nud		V	nud
,	,	,			Z	
agga	####	####				
    	#aga	aga	0		J	
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg o
annud	####	####				
     	#andnud	and	nud		V	nud
.	.	.			Z	
Temma	####	####				
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
agga	####	####				
    	#aga	aga	0		J	
tagganeda	####	####				
         	#taganeda	tagane	da		V	da
tahtnud	taht=nud	taht=nud	0		A	
       	taht=nud	taht=nud	0		A	sg n
       	taht=nu	taht=nu	d		S	pl n
       	taht=nud	taht=nud	d		A	pl n
       	@tahtnud	taht	nud		V	nud
,	,	,			Z	
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg o
tagganenud	####	####				
          	#taganenud	tagane	nud		V	nud
.	.	.			Z	
Wägggise	####	####				
        	#vägisi	vägisi	0		D	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
sanud	####	####				
     	#saanud	saa	nud		V	nud
sapad	####	####				
     	#saapad	saabas	d		S	pl n
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg g
jalast	jalane	jalane	t		A	sg p
      	jalast	jalast	0		D	
      	jalas	jalas	t		S	sg p
      	@jalast	jalg	st		S	sg el
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
wõetud	võe=tu	võe=tu	d		S	pl n
      	võetud	võetud	0		A	
      	võetud	võetud	0		A	sg n
      	võetud	võetud	d		A	pl n
      	@võetud	võt	tud		V	tud
.	.	.			Z	
Temma	####	####				
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg g
õue	@õue	õu	0		S	adt
   	õu	õu	0		S	sg g
   	õu	õu	0		S	sg p
   	õue	õue	0		D	
weddanud	####	####				
        	#vedanud	veda	nud		V	nud
ja	ja	ja	0		J	
sapaga	####	####				
      	#saapaga	saabas	ga		S	sg kom
lönudja	####	####				
       	#löönud_ja	löönud_ja	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
senna	senna	senna	0		S	sg g
     	senna	senna	0		S	sg n
     	£sinna	sinna	0		D	
mahha	####	####				
     	#maha	maha	0		D	
jänud	####	####				
     	#jäänud	jää	nud		V	nud
.	.	.			Z	
Selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
Hans	Hans	Hans	0		H	sg n
Wiermann	####	####				
        	#Wiermann	Wiermann	0		H	sg n
wangi	vang	vang	0		S	adt
     	@vangi	vang	0		S	sg g
     	vang	vang	0		S	sg p
puri	puri	puri	0		S	sg n
    	£puuri	puur	0		S	adt
kinni	kinni	kinni	0		D	
pandud	pan=dud	pan=dud	0		A	
      	pan=dud	pan=dud	0		A	sg n
      	pan=du	pan=du	d		S	pl n
      	pan=dud	pan=dud	d		A	pl n
      	@pandud	pane	dud		V	tud
.	.	.			Z	
Kõrtsmik	kõrtsmik	kõrtsmik	0		S	sg n
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Tirmann	####	####				
       	#Tirmann	Tirmann	0		H	sg n
tunnistab	tunnistab	tunnista	b		V	b
:	:	:			Z	
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
essite	####	####				
      	#esiti	esiti	0		D	
Hans	Hans	Hans	0		H	sg n
Wannatoad	####	####				
         	#Vanatoad	Wanatoa	d		H	sg p
pilkanud	####	####				
        	#pilganud	pilka	nud		V	nud
riid	riid	riid	0		S	sg n
kippunud	kippu=nud	kippu=nud	0		A	
        	kippu=nud	kippu=nud	0		A	sg n
        	kippu=nu	kippu=nu	d		S	pl n
        	kippu=nud	kippu=nud	d		A	pl n
        	@kippunud	kippu	nud		V	nud
tõusma	tõusma	tõus	ma		V	ma
,	,	,			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
neid	neid	neid	0		S	sg n
    	see	see	d		P	pl p
    	@neid	tema	d		P	pl p
kambrist	kambrist	kamber	st		S	sg el
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
aianud	####	####				
      	#ajanud	aja	nud		V	nud
ja	ja	ja	0		J	
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg o
mitte	mitte	mitte	0		D	
ennam	####	####				
     	#enam	enam	0		D	
kaupa	kaup	kaup	0		S	adt
     	@kaupa	kaup	0		S	sg p
     	kaupa	kaupa	0		K	
annud	####	####				
     	#andnud	and	nud		V	nud
,	,	,			Z	
pärast	pärane	pärane	t		A	sg p
      	@pärast	pärast	0		D	
      	pärast	pärast	0		K	
      	pära	pära	st		S	sg el
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
nad	nad	tema	d		P	pl n
sapaid	####	####				
      	#saapaid	saabas	id		S	pl p
wahhetanud	####	####				
          	#vahetanud	vaheta	nud		V	nud
.	.	.			Z	
Sealt	@sealt	sealt	0		D	
     	siga	siga	lt		A	sg abl
     	siga	siga	lt		S	sg abl
kippunud	kippu=nud	kippu=nud	0		A	
        	kippu=nud	kippu=nud	0		A	sg n
        	kippu=nu	kippu=nu	d		S	pl n
        	kippu=nud	kippu=nud	d		A	pl n
        	@kippunud	kippu	nud		V	nud
jälle	jälle	jälle	0		D	
tülli	tüli	tüli	0		S	adt
     	tüll	tüll	0		S	adt
     	tüll	tüll	0		S	sg g
     	tüll	tüll	0		S	sg p
     	tülli	tülli	0		D	
     	£tüli	tüli	0		S	sg n
tulema	tulema	tule	ma		V	ma
,	,	,			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
käskinud	käski=nud	käski=nud	0		A	
        	käski=nud	käski=nud	0		A	sg n
        	käski=nu	käski=nu	d		S	pl n
        	käski=nud	käski=nud	d		A	pl n
        	@käskinud	käski	nud		V	nud
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg p
sapad	####	####				
     	#saapad	saabas	d		S	pl n
kätte	@kätte	käsi	tte		S	adt
     	kätte	kätte	0		K	
anda	anda	and	a		V	da
.	.	.			Z	
Se	####	####				
  	#see	see	0		P	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olla	olla	ole	a		V	da
annud	####	####				
     	#andnud	and	nud		V	nud
.	.	.			Z	
Temma	####	####				
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
aianud	####	####				
      	#ajanud	aja	nud		V	nud
,	,	,			Z	
letti	lett	lett	0		S	adt
     	lett	lett	0		S	sg p
     	£leti	lett	0		S	sg g
ukse	ukse	uks	0		S	sg g
kinni	kinni	kinni	0		D	
pannud	pan=nud	pan=nud	0		A	
      	pan=nud	pan=nud	0		A	sg n
      	pan=nu	pan=nu	d		S	pl n
      	pan=nud	pan=nud	d		A	pl n
      	@pannud	pane	nud		V	nud
.	.	.			Z	
Kuulnud	kuul=nud	kuul=nud	0		A	
       	kuul=nud	kuul=nud	0		A	sg n
       	kuul=nud	kuul=nud	d		A	pl n
       	kuulnu	kuulnu	d		S	pl n
       	@kuulnud	kuul	nud		V	nud
et	et	et	0		J	
õues	õues	õues	0		D	
    	@õues	õu	s		S	sg in
kisa	kisa	kisa	0		S	sg g
    	@kisa	kisa	0		S	sg n
    	kisa	kisa	0		S	sg p
    	kisa	kisa	0		V	o
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
tulle	tuli	tuli	0		S	adt
     	tull	tull	e		S	pl p
     	£tule	tuli	0		S	sg g
wõtnud	võt=nud	võt=nud	0		A	
      	võt=nud	võt=nud	0		A	sg n
      	võt=nu	võt=nu	d		S	pl n
      	võt=nud	võt=nud	d		A	pl n
      	@võtnud	võt	nud		V	nud
ja	ja	ja	0		J	
õue	@õue	õu	0		S	adt
   	õu	õu	0		S	sg g
   	õu	õu	0		S	sg p
   	õue	õue	0		D	
watama	####	####				
      	#vaatama	vaata	ma		V	ma
läinud	läinud	läinud	0		A	
      	läinud	läinud	0		A	sg n
      	läinu	läinu	d		S	pl n
      	läinud	läinud	d		A	pl n
      	@läinud	mine	nud		V	nud
,	,	,			Z	
koia	####	####				
    	#koja	koda	0		S	sg g
uks	uks	uks	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kinni	kinni	kinni	0		D	
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg o
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
sanud	####	####				
     	#saanud	saa	nud		V	nud
,	,	,			Z	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
owist	####	####				
     	#hoovist	hoov	st		S	sg el
läbbi	####	####				
     	#läbi	läbi	0		D	
     	läbi	läbi	0		K	
     	läbi	läbi	0		V	o
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
läinud	läinud	läinud	0		A	
      	läinud	läinud	0		A	sg n
      	läinu	läinu	d		S	pl n
      	läinud	läinud	d		A	pl n
      	@läinud	mine	nud		V	nud
Tõnno	####	####				
     	#Tõnno	Tõnno	0		H	sg n
Ahlbokiga	####	####				
         	#Ahlbokiga	Ahlbok	ga		H	sg kom
.	.	.			Z	
Teised	teine	teine	d		O	pl n
      	@teised	teine	d		P	pl n
poisid	poi	poi	sid		S	pl p
      	@poisid	poiss	d		S	pl n
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
siis	@siis	siis	0		D	
    	siis	siis	0		J	
jooksu	@jooksu	jooks	0		S	adt
      	jooks	jooks	0		S	sg g
      	jooks	jooks	0		S	sg p
pannud	pan=nud	pan=nud	0		A	
      	pan=nud	pan=nud	0		A	sg n
      	pan=nu	pan=nu	d		S	pl n
      	pan=nud	pan=nud	d		A	pl n
      	@pannud	pane	nud		V	nud
ja	ja	ja	0		J	
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kõrtsu	####	####				
      	#kõrtsi	kõrts	0		S	sg g
ees	ees	ees	0		D	
   	@ees	ees	0		K	
   	esi	esi	s		S	sg in
pitkali	####	####				
       	#pikali	pikali	0		D	
maas	maas	maas	0		D	
    	@maas	maa	s		S	sg in
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
palja	palja	paljas	0		A	sg g
jallo	####	####				
     	#jalu	jalu	0		D	
ja	ja	ja	0		J	
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg o
ennam	####	####				
     	#enam	enam	0		D	
healt	hea=lt	hea=lt	0		D	
     	hea	hea	lt		A	sg abl
     	hea	hea	lt		S	sg abl
     	£häält	hääl	t		S	sg p
teinud	@teinud	tege	nud		V	nud
      	tei=nud	tei=nud	0		A	
      	tei=nud	tei=nud	0		A	sg n
      	tei=nud	tei=nud	d		A	pl n
      	teinu	teinu	d		S	pl n
.	.	.			Z	
Temma	####	####				
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
lasknud	lask=nud	lask=nud	0		A	
       	lask=nud	lask=nud	0		A	sg n
       	lask=nu	lask=nu	d		S	pl n
       	lask=nud	lask=nud	d		A	pl n
       	@lasknud	lask	nud		V	nud
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
korristada	####	####				
          	#koristada	korista	da		V	da
,	,	,			Z	
tuppa	tuppa	tuba	0		S	adt
wia	####	####				
   	#viia	vii	a		V	da
ja	ja	ja	0		J	
werrest	####	####				
       	#verest	veri	st		S	sg el
puhhastada	####	####				
          	#puhastada	puhasta	da		V	da
kuni	@kuni	kuni	0		J	
    	kuni	kuni	0		K	
toibunud	toibu=nud	toibu=nud	0		A	
        	toibu=nud	toibu=nud	0		A	sg n
        	toibu=nu	toibu=nu	d		S	pl n
        	toibu=nud	toibu=nud	d		A	pl n
        	@toibunud	toibu	nud		V	nud
.	.	.			Z	
Et	et	et	0		J	
poiste	poiste	poiss	te		S	pl g
tunnistused	tunnistused	tunnistus	d		S	pl n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
näitnud	####	####				
       	#näidanud	näita	nud		V	nud
õiged	õiged	õige	d		A	pl n
ollewad	####	####				
       	#olevat	ole	vad		V	vat
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
Hans	Hans	Hans	0		H	sg n
Wiermann	####	####				
        	#Wiermann	Wiermann	0		H	sg n
ueste	####	####				
     	#uuesti	uuesti	0		D	
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
toodud	toodud	toodud	0		A	
      	toodud	toodud	0		A	sg n
      	toodu	toodu	d		S	pl n
      	@toodud	too	dud		V	tud
      	toodud	toodud	d		A	pl n
.	.	.			Z	
Tunnistab	tunnistab	tunnista	b		V	b
:	:	:			Z	
Et	et	et	0		J	
need	need	see	d		P	pl n
tunnistused	tunnistused	tunnistus	d		S	pl n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
ole	ole	ole	0		V	o
õiged	õiged	õige	d		A	pl n
,	,	,			Z	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
temmal	####	####				
      	#temal	tema	l		P	sg ad
egga	####	####				
    	ega	ega	0		D	
    	#ega	ega	0		J	
teistel	teine	teine	tel		O	pl ad
       	@teistel	teine	tel		P	pl ad
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
nad	nad	tema	d		P	pl n
tunnistanud	tunnista=nud	tunnista=nud	0		A	
           	tunnista=nud	tunnista=nud	0		A	sg n
           	tunnista=nu	tunnista=nu	d		S	pl n
           	tunnista=nud	tunnista=nud	d		A	pl n
           	@tunnistanud	tunnista	nud		V	nud
.	.	.			Z	
Keik	####	####				
    	#kõik	kõik	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg p
lönud	####	####				
     	#löönud	löö	nud		V	nud
ja	ja	ja	0		J	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
tellinud	telli=nud	telli=nud	0		A	
        	telli=nud	telli=nud	0		A	sg n
        	telli=nu	telli=nu	d		S	pl n
        	telli=nud	telli=nud	d		A	pl n
        	@tellinud	telli	nud		V	nud
teda	teda	tema	da		P	sg p
,	,	,			Z	
süüd	süüd	süüd	0		S	sg n
    	süü	süü	d		S	pl n
    	@süüd	süü	d		S	sg p
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
wõtta	@võtta	võt	a		V	da
     	võta	võt	0		V	o
ja	ja	ja	0		J	
lubbanud	####	####				
        	#lubanud	luba	nud		V	nud
temmale	####	####				
       	#temale	tema	le		P	sg all
maksta	@maksta	maks	ta		V	da
      	maks	maks	ta		V	ta
.	.	.			Z	
Et	et	et	0		J	
pealt	@pealt	pealt	0		D	
     	pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
näggiaid	####	####				
        	#nägijaid	nägija	id		S	pl p
siin	@siin	siin	0		D	
    	siin	siin	0		S	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
jäi	jäi	jää	i		V	s
se	####	####				
  	#see	see	0		P	sg n
assi	ass	ass	0		S	adt
    	ass	ass	0		S	sg g
    	ass	ass	0		S	sg p
    	£asi	asi	0		S	sg n
tullewa	####	####				
       	#tuleva	tule	va		V	v sg g
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
päewaks	@päevaks	päev	ks		S	sg tr
poolele	pool	pool	le		N	sg all
       	pool	pool	le		S	sg all
       	£pooleli	pooleli	0		D	
.	.	.			Z	
04.01.1880	04.01.1880	04.01.1880	0		N	?
          	£04_._01_._1880	04_._01_._1880	0		N	?
Ettewõetud	ette_võetud	ette_võetud	0		A	
          	ette_võetud	ette_võetud	0		A	sg n
          	ette_võetud	ette_võetud	d		A	pl n
          	£ettevõetud	ette_võt	tud		V	tud
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
se	####	####				
  	#see	see	0		P	sg n
assi	ass	ass	0		S	adt
    	ass	ass	0		S	sg g
    	ass	ass	0		S	sg p
    	£asi	asi	0		S	sg n
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
poolelei	####	####				
        	#pooleli	pooleli	0		D	
jäi	jäi	jää	i		V	s
.	.	.			Z	
Tõnno	####	####				
     	#Tõnno	Tõnno	0		H	sg n
Ahlbok	####	####				
      	#Ahlbok	Ahlbok	0		H	sg n
pealt	@pealt	pealt	0		D	
     	pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
näggia	####	####				
      	#nägija	nägija	0		S	sg n
tunnistab	tunnistab	tunnista	b		V	b
:	:	:			Z	
Hinrek	####	####				
      	#Hinrek	Hinrek	0		H	sg n
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
keige	####	####				
     	#kõige	kõige	0		D	
enne	@enne	enne	0		D	
    	enne	enne	0		K	
    	enne	enne	0		S	sg n
Palwere	####	####				
       	#Palvere	Palwere	0		H	sg g
kõrtsus	####	####				
       	#kõrtsis	kõrts	s		S	sg in
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
seal	@seal	seal	0		D	
    	siga	siga	l		A	sg ad
    	siga	siga	l		S	sg ad
pool	@pool	pool	0		K	
    	pool	pool	0		N	sg n
    	pool	pool	0		S	sg n
toopi	toop	toop	0		S	adt
     	@toopi	toop	0		S	sg p
wiina	viin	viin	0		S	adt
     	viin	viin	0		S	sg g
     	@viina	viin	0		S	sg p
puddelisse	####	####				
          	#pudelisse	pudel	sse		S	sg ill
pannud	pan=nud	pan=nud	0		A	
      	pan=nud	pan=nud	0		A	sg n
      	pan=nu	pan=nu	d		S	pl n
      	pan=nud	pan=nud	d		A	pl n
      	@pannud	pane	nud		V	nud
ja	ja	ja	0		J	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Mik	####	####				
   	#Mikk	Mik	0		H	sg n
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
senna	senna	senna	0		S	sg g
     	senna	senna	0		S	sg n
     	£sinna	sinna	0		D	
tulnud	tul=nud	tul=nud	0		A	
      	tul=nud	tul=nud	0		A	sg n
      	tul=nud	tul=nud	d		A	pl n
      	@tulnud	tule	nud		V	nud
      	tulnu	tulnu	d		S	pl n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
kohhe	####	####				
     	#kohe	kohe	0		D	
Kiisale	kiisk	kiisk	le		S	sg all
       	£Kiisale	Kiisa	le		H	sg all
läinud	läinud	läinud	0		A	
      	läinud	läinud	0		A	sg n
      	läinu	läinu	d		S	pl n
      	läinud	läinud	d		A	pl n
      	@läinud	mine	nud		V	nud
ja	ja	ja	0		J	
teised	teine	teine	d		O	pl n
      	@teised	teine	d		P	pl n
poisid	poi	poi	sid		S	pl p
      	@poisid	poiss	d		S	pl n
senna	senna	senna	0		S	sg g
     	senna	senna	0		S	sg n
     	£sinna	sinna	0		D	
toonud	too=nud	too=nud	0		A	
      	too=nud	too=nud	0		A	sg n
      	too=nu	too=nu	d		S	pl n
      	too=nud	too=nud	d		A	pl n
      	@toonud	too	nud		V	nud
ja	ja	ja	0		J	
riidu	riid	riid	0		S	adt
     	@riidu	riid	0		S	sg p
     	riidu	riidu	0		D	
teggama	####	####				
       	#tegema	tege	ma		V	ma
hakkand	hakk_and	hakk_and	0		S	sg n
       	£hakanud	hakka	nd		V	nud
.	.	.			Z	
Siis	@siis	siis	0		D	
    	siis	siis	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
nad	nad	tema	d		P	pl n
sapaid	####	####				
      	#saapaid	saabas	id		S	pl p
wahhetanud	####	####				
          	#vahetanud	vaheta	nud		V	nud
ja	ja	ja	0		J	
tagganeda	####	####				
         	#taganeda	tagane	da		V	da
tahtnud	taht=nud	taht=nud	0		A	
       	taht=nud	taht=nud	0		A	sg n
       	taht=nu	taht=nu	d		S	pl n
       	taht=nud	taht=nud	d		A	pl n
       	@tahtnud	taht	nud		V	nud
.	.	.			Z	
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kohhe	####	####				
     	#kohe	kohe	0		D	
Pomannile	####	####				
         	#Pomannile	Pomann	le		H	sg all
möda	####	####				
    	#mööda	mööda	0		K	
silmi	silmi	silmi	0		D	
     	@silmi	silm	i		S	pl p
lönud	####	####				
     	#löönud	löö	nud		V	nud
,	,	,			Z	
pitkali	####	####				
       	#pikali	pikali	0		D	
mahha	####	####				
     	#maha	maha	0		D	
tõmbanud	####	####				
        	#tõmmanud	tõmba	nud		V	nud
ja	ja	ja	0		J	
põlwili	põlvili	põlvili	0		D	
teise	teine	teine	0		O	adt
